"***codificato***",1,1
"651","02"
-1
"17/05/2019","15:00",0
"561",0,0,0,0
"562",-2.890321307728258D-36,1.274812700867768D-12,8.553163664903547,1.053912612158226D-04
"632",-.1673147064685591,3.438387445103419D-06,16.45492473576432,1.490290614996799D-04
"675",.1300758009773917,8.407800938435452D-06,28.40175548970699,1.825105727326356D-04
"723",-.3000036511188288,1.403791023582326D-05,38.73634224540734,2.107089096911551D-04
"777",.3478995000506983,2.042559286745619D-05,48.08545098046382,2.354836185856429D-04
"819",.790468419567979,2.560241050655772D-05,55.78808093664019,2.579216544527229D-04
"857",1.456044980536347,3.187481264246492D-05,63.73177870851231,2.784857844519652D-04
"8",2.319283196913868,0,.7482597073205223,0
"14",2.355545291985728,0,-.7661158220752735,0
"17",12.42598073974608,0,-4.953693119777818,0
"6",-10.6617636097702,0,-5.493886384441913,0
"5",-2.115151391655069,0,-.8671383691034961,0
"7",-2.142042974841594,0,.655171977445439,0
"563",-1.95926735905335,0,-.8457103447872789,0
"564",-1.960752582656475,0,-.8397242895596909,0
"565",-1.964728244479223,0,-.832945074346261,0
"566",-1.968627524195766,0,-.8288547760809249,0
"567",-1.970523210096602,0,-.8243378235431714,0
"568",-1.956392716509067,0,-.8623051112931424,0
"569",-1.957449504765098,0,-.8673355742964881,0
"570",-1.95736941124346,0,-.8600857829893695,0
"571",-1.909351320848939,0,.6501271086847018,0
"572",-1.908204347926626,0,.6596331464505394,0
"573",-1.907520498270643,0,.6676865038962026,0
"574",-1.907686476033047,0,.6732458877939176,0
"575",-1.911487507818476,0,.6438192536172171,0
"576",-1.912504510697716,0,.6407918698260821,0
"577",-1.915115066829195,0,.6392917973399364,0
"578",-1.916032928734189,0,.6365355742993535,0
"579",-1.91827442694497,0,.6329470301726128,0
"580",-1.921051627354365,0,.6309067780415493,0
"581",-2.177587578157688,0,8.22564104664953,0
"582",-2.199184003753698,0,8.222998904930539,0
"583",-2.162685848348683,0,8.232673392902656,0
"584",-2.244293047392475,0,14.28578328693539,0
"585",-2.261702083675261,0,14.287087283707,0
"586",-2.22479976399456,0,14.29288023379798,0
"587",1.781326154725049,0,12.86728115029468,0
"588",1.760738304267987,0,12.87516107290955,0
"589",1.796783801820529,0,12.8661414585571,0
"590",2.06418273318914,0,6.774500565477686,0
"591",2.046887895356887,0,6.782879860218931,0
"592",2.080590406125245,0,6.773663987224093,0
"593",2.12157755381547,0,3.752815456901733,0
"594",2.141815675657869,0,3.74821407682139,0
"595",2.10761557983156,0,3.760674372777503,0
"596",2.101357582938065,0,3.767610180330035,0
"597",2.096193895407881,0,3.775061496760276,0
"598",-1.988619315518324,0,-.8150962294363124,0
"599",-1.974519500247219,0,-.8221659265857606,0
"600",-2.013490281838424,0,-.8118280117010781,0
"601",-1.945039534535988,0,.7128266351302148,0
"602",-1.925056637792718,0,.7017184194589052,0
"603",-1.961256816580204,0,.7137751545952028,0
"604",-2.144433549714517,0,8.286097594397693,0
"605",-2.145060971584116,0,8.291184728072264,0
"606",-2.14755127711628,0,8.295111258210252,0
"607",-2.144158061014917,0,8.283894757412556,0
"608",-2.142558650103314,0,8.27145110568031,0
"609",-2.14330354108211,0,8.261929286388825,0
"610",-2.144622337662807,0,8.256821702760987,0
"611",-2.229402230449529,0,14.28699814308031,0
"612",-2.25110362938993,0,14.28388522145331,0
"613",-2.211255488370246,0,14.30259296375735,0
"614",-2.420322210268406,0,18.85876414458713,0
"615",-2.441409965617478,0,18.85789957620118,0
"616",-2.404682957428568,0,18.86550509169403,0
"617",-2.501240311969154,0,26.45628136544111,0
"618",-2.520611479813086,0,26.45659392927832,0
"619",-2.483002647736849,0,26.46285814313196,0
"620",1.647303520352313,0,18.92009983470732,0
"621",1.627948043279656,0,18.92821810198475,0
"622",1.662697810621423,0,18.91966753141196,0
"623",1.772591071927803,0,12.86826958080277,0
"624",1.756921904740367,0,12.87467307648072,0
"625",1.791910525504084,0,12.86461479307175,0
"626",2.038533858385539,0,6.855286607978062,0
"627",2.047885182591148,0,6.863433192960814,0
"628",2.029768381094208,0,6.841713078997431,0
"629",2.122387891521571,0,3.842181785992463,0
"630",2.141050090158582,0,3.84733790025708,0
"631",2.107332912925879,0,3.832142630224935,0
"633",-2.000064995668478,0,-.8130849002790379,0
"634",-1.977849913090905,0,-.8214611308819335,0
"635",-2.015957153615166,0,-.8123964955315781,0
"636",-1.950415701975684,0,.7115830289684983,0
"637",-1.928626176776517,0,.7030929977718483,0
"638",-1.974739362868956,0,.7083175675867504,0
"639",-2.174106865828795,0,8.318760823858229,0
"640",-2.160211094590682,0,8.310198409349869,0
"641",-2.190958459638842,0,8.321905313233097,0
"642",-2.219385482696912,0,14.3705476476027,0
"643",-2.22774923958946,0,14.37599812634418,0
"644",-2.221198574524995,0,14.37233419203253,0
"645",-2.213135799639377,0,14.36441322633872,0
"646",-2.207899795402814,0,14.35651133334538,0
"647",-2.203997589718634,0,14.34854866768036,0
"648",-2.202989374379023,0,14.34479441991396,0
"649",-2.398136700807374,0,18.87173065192198,0
"650",-2.411522257710989,0,18.86204128251043,0
"651",-2.388620454574071,0,18.88590115933889,0
"652",-2.496877365248959,0,26.45619794175733,0
"653",-2.517048364682231,0,26.45558709541737,0
"654",-2.477506263711018,0,26.46479540751474,0
"655",-2.48727150716696,0,29.50023980950265,0
"656",-2.507933926065949,0,29.50061224412538,0
"657",-2.471366845062887,0,29.50712013116028,0
"658",1.510284008326302,0,32.61708983615155,0
"659",1.491346228559255,0,32.62407057070847,0
"660",1.526336076910667,0,32.61843203379314,0
"661",1.636499602101926,0,18.925497949611,0
"662",1.645718783311345,0,18.92246412227,0
"663",1.629650401572072,0,18.92924837409129,0
"664",1.61714180500025,0,18.93951585372657,0
"665",1.609185905642055,0,18.95503105841908,0
"666",1.766963414634648,0,12.95712941028762,0
"667",1.785700589573043,0,12.96411877802228,0
"668",1.749814291881372,0,12.94428214716809,0
"669",2.059930445374239,0,6.868251034769122,0
"670",2.079537159907392,0,6.870773114782259,0
"671",2.049115304985449,0,6.863692092994354,0
"672",2.12975294889973,0,3.844430984554638,0
"673",2.154837550049426,0,3.844958783073747,0
"674",2.115805906300954,0,3.839865928366684,0
"676",-2.18817460165403,0,8.321133415160572,0
"677",-2.167948639274443,0,8.315789133466624,0
"678",-2.205616424240177,0,8.320134473935558,0
"679",-2.247227865411125,0,14.38289944298473,0
"680",-2.225172351700696,0,14.37613512219781,0
