0|00||||| |||
9|0|10|20||PREGEO 10.00-G,APAG 2.08||-|
2|393|328.8818|16.809|
2|394|328.9466|16.810|
2|395|328.9971|16.816|
2|396|368.7434|15.039|
2|397|368.8014|15.034|
2|398|368.8659|15.032|
2|399|368.9242|15.033|
2|400|368.9682|92.8381|15.133|0.000|
2|401|391.0086|22.127|
2|402|390.9717|22.124|
2|403|390.9380|22.123|
2|404|390.8914|22.125|
2|405|390.8615|22.128|
2|200|0.0000|14.172|
2|200|0.0000|14.172|
2|200|0.0000|14.172|
2|200|0.0000|14.172|
2|406|106.4205|100.4190|21.221|0.000|
2|406|106.4205|100.4187|21.222|0.000|
2|406|106.4204|100.4187|21.222|0.000|
2|406|106.4204|100.4188|21.222|0.000|
2|406|106.4205|100.4188|21.222|0.000|
2|406|106.4204|100.4187|21.221|0.000|
1|406|0.000| |
2|300|-0.0000|100.1225|21.221|0.000|
2|300|-0.0000|100.1219|21.221|0.000|
2|300|-0.0000|100.1220|21.221|0.000|
2|300|-0.0000|100.1219|21.221|0.000|
2|407|3.7852|34.939|
2|408|3.8220|34.937|
2|409|3.8608|34.938|
2|410|3.8759|34.940|
2|411|9.9835|37.452|
2|412|9.9560|37.450|
2|413|9.9281|37.449|
2|414|9.8989|37.450|
2|415|9.8989|37.450|
2|416|9.8988|37.450|
2|417|9.8989|37.450|
2|418|14.1616|20.477|
2|419|14.2245|20.475|
2|420|14.2954|20.479|
2|421|28.4843|23.436|
2|422|28.5330|23.431|
2|423|28.5980|23.432|
2|424|28.5980|23.432|
2|425|28.6426|23.437|
2|426|12.4969|12.549|
2|427|12.4051|12.542|
2|428|12.3308|12.540|
2|429|12.2632|12.543|
2|430|12.1825|12.550|
2|431|84.3025|16.098|
2|432|84.3026|16.098|
2|433|84.3025|16.098|
2|434|84.3649|16.092|
2|435|84.3649|16.092|
2|436|84.4299|16.092|
2|437|84.4885|16.096|
2|438|232.3681|11.898|
2|439|232.2939|11.892|
2|440|232.2248|11.889|
2|441|232.1581|11.890|
2|442|232.0757|11.895|
2|443|280.7734|7.828|
2|444|280.9446|7.827|
2|445|281.1043|7.833|
2|446|349.1052|7.715|
2|447|349.1970|7.712|
2|448|349.3139|7.711|
2|449|349.4750|7.715|
2|450|393.9236|20.109|
2|451|393.9793|20.106|
2|452|394.0286|20.107|
2|453|394.0781|20.111|
1|300|0.000| |
2|100|0.0000|100.1220|21.221|0.000|
2|100|0.0000|100.1222|21.221|0.000|
2|100|0.0000|100.1221|21.221|0.000|
2|100|0.0001|100.1221|21.221|0.000|
2|454|28.6415|23.436|
2|455|28.5899|23.431|
2|456|28.5293|23.432|
2|457|28.4925|23.436|
2|458|101.7935|23.008|
2|458|101.7935|23.008|
2|458|101.7935|23.008|
2|458|101.7935|23.008|
2|458|101.7935|23.008|
2|458|101.7935|23.008|
2|458|101.7935|23.008|
1|400|0.000| |
2|300|0.0000|100.3889|23.008|0.000|
2|300|0.0000|100.3887|23.009|0.000|
2|300|0.0000|100.3887|23.009|0.000|
2|300|0.0000|100.3887|23.009|0.000|
2|300|0.0000|100.3886|23.008|0.000|
2|406|0.0000|23.008|
2|407|0.0000|23.008|
2|406|0.0000|23.008|
2|406|0.0000|23.008|
2|406|0.0000|23.008|
2|460|394.6604|30.524|
2|461|394.6879|30.523|
2|462|394.7238|30.523|
2|463|394.7473|30.525|
2|464|11.5102|29.140|
2|465|33.4252|8.597|
2|466|33.5469|8.592|
2|467|33.6515|8.593|
2|468|33.7740|8.598|
2|469|64.4443|25.245|
2|470|64.4070|25.242|
2|471|64.3617|25.241|
2|472|64.3256|25.244|
2|473|64.3022|25.246|
2|474|76.9469|31.971|
2|475|76.9807|31.968|
2|476|77.0123|31.968|
2|477|77.0460|31.971|
2|478|94.6756|27.202|
2|479|94.7287|27.197|
2|480|94.7774|27.198|
2|481|94.8109|27.202|
2|482|104.6080|18.918|
2|483|104.6491|18.915|
2|484|104.7018|18.915|
2|485|104.7637|18.920|
2|486|104.8512|0.000|
2|487|104.8512|0.000|
2|488|104.5119|0.000|
2|489|104.5119|0.000|
2|490|104.6854|18.915|
2|491|104.6855|18.915|
2|492|280.9166|10.683|
2|493|281.0285|10.678|
2|494|281.1657|10.681|
2|495|281.2446|10.687|
2|496|280.7631|0.000|
2|497|281.3562|0.000|
2|498|281.0595|10.677|
2|499|281.0595|10.678|
