1|100|
2|468|33.7740|8.5983|
2|469|64.4443|25.2452|
2|470|64.4070|25.2416|
2|471|64.3617|25.2409|
2|472|64.3256|25.2435|
2|473|64.3022|25.2459|
2|474|76.9469|31.9710|
2|475|76.9807|31.9681|
2|476|77.0123|31.9683|
2|477|77.0460|31.9711|
2|478|94.6756|27.2022|
2|479|94.7287|27.1971|
2|480|94.7774|27.1982|
2|481|94.8109|27.2025|
2|482|104.6080|18.9182|
2|483|104.6491|18.9154|
2|484|104.7018|18.9152|
2|485|104.7637|18.9202|
2|490|104.6854|18.9150|
2|491|104.6855|18.9150|
2|492|280.9166|10.6829|
2|493|281.0285|10.6778|
2|494|281.1657|10.6812|
2|495|281.2446|10.6874|
2|498|281.0595|10.6775|
2|499|281.0595|10.6776|
